0.12456100	0.00101800	66.06516300	55.25062700	0.00021300	0.00280500	0.00127400	16.27819500	20.30075200	5.33082700	39.73684200	37.54386000	0.50526300	0.31954900	0.02125300	0.08766900	0.62481200	0.52556400	0.61578900	0.61278200	0.28045100	0.32180500
0.54386000	0.00091900	45.71428600	74.84962400	0.00018300	0.00400000	0.00097500	10.37594000	17.63157900	2.71428600	19.77443600	22.01754400	0.41403500	0.24837100	0.11874700	0.11749400	0.38872200	0.31954900	0.19298200	0.40977400	0.21528800	0.41992500
0.70000000	0.00131900	63.85964900	74.24812000	0.00031900	0.00136100	0.00102100	14.96240600	22.89473700	6.03007500	9.84962400	6.14035100	0.26315800	0.16416000	0.06035100	0.04731800	0.18571400	0.37669200	0.71929800	0.64586500	0.13408500	0.44135300
0.31228100	0.00050900	63.05764400	62.21804500	0.00050200	0.00670700	0.00069800	17.63157900	14.66165400	6.86466200	12.10526300	6.22807000	0.30701800	0.37568900	0.06085200	0.09694200	0.67443600	0.67894700	0.44736800	0.13759400	0.26240600	0.48646600
0.64210500	0.00089500	52.83208000	66.22807000	0.00014100	0.00255600	0.00038600	18.49624100	12.44360900	2.57894700	30.15037600	38.50877200	0.76140400	0.36967400	0.04531300	0.03052600	0.32255600	0.25639100	0.35789500	0.59924800	0.21127800	0.32631600
0.60000000	0.00080400	58.14536300	62.71929800	0.00084900	0.00109000	0.00029100	16.76691700	17.03007500	1.36090200	44.81203000	35.08771900	0.42456100	0.25939800	0.02250600	0.10847100	0.37067700	0.41127800	0.72982500	0.14661700	0.42882200	0.39624100
0.77193000	0.00094000	57.04260700	57.90726800	0.00018100	0.00492500	0.00027400	17.78195500	22.48120300	8.57894700	27.55639100	25.61403500	0.56140400	0.34160400	0.11097700	0.10746900	0.59924800	0.35563900	0.46842100	0.16165400	0.46090200	0.17406000
0.37543900	0.00022100	62.65664200	68.73433600	0.00051100	0.00361700	0.00137900	21.91729300	19.62406000	3.81954900	45.26315800	18.33333300	0.18947400	0.47594000	0.09543900	0.09393500	0.13759400	0.46842100	0.20000000	0.53759400	0.40877200	0.37481200
0.72631600	0.00034400	54.93734300	73.14536300	0.00031000	0.00233100	0.00085300	15.48872200	14.24812000	8.44360900	40.97744400	31.31578900	0.25087700	0.40375900	0.02751900	0.08867200	0.32706800	0.64285700	0.30350900	0.55563900	0.11303300	0.49210500
0.76140400	0.00077900	59.74937300	64.72431100	0.00019900	0.00591700	0.00026700	14.47368400	24.32330800	4.83458600	18.53383500	19.38596500	0.66491200	0.45087700	0.06335800	0.05934800	0.66691700	0.54812000	0.52280700	0.10000000	0.14411000	0.30150400
0.68245600	0.00155800	49.12280700	73.34586500	0.00078300	0.00654900	0.00123200	20.45112800	10.97744400	9.05263200	7.81954900	21.31578900	0.60877200	0.24436100	0.07614000	0.08140400	0.26090200	0.34060200	0.77894700	0.11804500	0.30751900	0.39172900
0.71754400	0.00066700	47.11779400	61.86716800	0.00057800	0.00271400	0.00123500	10.00000000	22.74436100	6.30075200	12.66917300	21.57894700	0.34386000	0.20526300	0.04406000	0.07789500	0.43533800	0.49699200	0.47368400	0.36165400	0.36967400	0.16278200
0.56315800	0.00083900	46.41604000	58.80952400	0.00094100	0.00235300	0.00032300	14.28571400	11.95488700	2.51127800	19.32330800	8.24561400	0.21929800	0.18320800	0.02877200	0.10270700	0.57518800	0.43985000	0.15614000	0.63533800	0.15614000	0.20338300
0.31754400	0.00142500	64.76190500	68.48370900	0.00017200	0.00102300	0.00133300	20.11278200	12.81954900	4.09022600	18.30827100	24.91228100	0.16315800	0.19323300	0.08416000	0.06812000	0.67293200	0.35112800	0.40175400	0.18120300	0.39373400	0.20563900
0.72280700	0.00123200	48.52130300	65.72681700	0.00025300	0.00409000	0.00107000	16.09022600	24.09774400	7.76691700	9.62406000	11.92982500	0.60175400	0.43283200	0.04230600	0.07513800	0.21729300	0.36917300	0.70526300	0.11954900	0.42280700	0.49097700
0.66666700	0.00104200	55.03759400	72.89473700	0.00076300	0.00826300	0.00026000	11.57894700	20.93985000	3.43609000	20.56391000	32.10526300	0.13333300	0.20927300	0.02927300	0.02325800	0.50902300	0.11804500	0.21228100	0.36015000	0.22932300	0.42556400
0.17543900	0.00099300	52.63157900	66.57894700	0.00062800	0.00118000	0.00150500	15.67669200	23.42105300	9.09774400	32.06766900	13.77193000	0.42280700	0.13909800	0.10446100	0.10797000	0.31654100	0.66090200	0.67894700	0.44285700	0.41979900	0.35112800
0.46140400	0.00107400	64.06015000	55.90225600	0.00081300	0.00309800	0.00020000	22.59398500	10.11278200	5.57894700	44.47368400	24.47368400	0.14912300	0.46892200	0.11624100	0.04130300	0.68496200	0.22782000	0.62807000	0.62330800	0.20025100	0.35338300
0.20877200	0.00036800	77.49373400	70.38847100	0.00038600	0.00812800	0.00075100	15.11278200	11.87969900	4.99248100	30.71428600	33.59649100	0.38421100	0.36065200	0.11849600	0.06511300	0.60526300	0.69699200	0.27719300	0.14360900	0.37769400	0.33421100
0.63684200	0.00071200	53.43358400	65.37594000	0.00035300	0.00986500	0.00157500	22.29323300	11.09022600	5.51127800	24.06015000	25.35087700	0.68070200	0.33759400	0.11749400	0.08416000	0.63985000	0.40676700	0.34561400	0.42631600	0.11102800	0.43571400
0.70526300	0.00082800	53.73433600	62.46867200	0.00027100	0.00833100	0.00076500	17.85714300	14.88721800	5.35338300	26.54135300	39.91228100	0.63859600	0.30451100	0.07964900	0.09744400	0.13157900	0.54060200	0.53157900	0.16466200	0.11904800	0.44360900
0.15964900	0.00139600	78.19548900	70.93985000	0.00056900	0.00907500	0.00046300	14.24812000	15.63909800	7.22556400	22.36842100	35.96491200	0.75438600	0.36165400	0.07488700	0.06060200	0.23834600	0.45188000	0.16140400	0.61428600	0.28947400	0.43120300
0.61754400	0.00113000	70.77694200	65.92731800	0.00079500	0.00954900	0.00033700	20.93985000	18.98496200	9.61654100	30.48872200	32.63157900	0.23859600	0.19423600	0.10496200	0.05834600	0.63684200	0.29548900	0.62631600	0.24736800	0.48797000	0.14699200
0.61052600	0.00139300	78.89724300	58.90977400	0.00039300	0.00848900	0.00069500	12.63157900	22.40601500	2.46616500	16.16541400	39.73684200	0.44035100	0.48095200	0.04355900	0.03002500	0.54812000	0.34511300	0.52807000	0.60676700	0.26040100	0.22481200
0.10000000	0.00085300	62.55639100	73.54636600	0.00072700	0.00307500	0.00111200	19.39849600	17.59398500	8.84962400	19.66165400	13.07017500	0.11403500	0.23433600	0.08391000	0.02551400	0.57669200	0.27894700	0.65263200	0.28195500	0.13809500	0.30939800
0.21052600	0.00156800	43.70927300	56.45363400	0.00019200	0.00709000	0.00084900	15.07518800	10.07518800	1.65413500	19.09774400	7.80701800	0.49122800	0.37969900	0.07112800	0.03278200	0.40526300	0.24135300	0.63333300	0.35263200	0.33258100	0.43007500
0.78245600	0.00085600	45.31328300	59.16040100	0.00018600	0.00415800	0.00081400	14.09774400	18.64661700	1.60902300	19.88721800	15.08771900	0.10877200	0.38270700	0.03203000	0.11223100	0.69097700	0.61428600	0.32280700	0.23533800	0.23333300	0.42330800
0.45438600	0.00057200	69.77443600	73.79699200	0.00077900	0.00844400	0.00071200	13.42105300	17.44360900	7.74436100	49.32330800	28.24561400	0.53508800	0.32155400	0.09293200	0.08967400	0.12406000	0.38872200	0.64561400	0.58872200	0.46992500	0.08157900
0.26842100	0.00032600	56.94235600	63.27067700	0.00092600	0.00124800	0.00148800	20.22556400	15.48872200	4.29323300	26.20300800	28.68421100	0.51754400	0.31152900	0.10195500	0.11122800	0.34360900	0.38721800	0.67017500	0.58421100	0.38972400	0.05789500
0.48421100	0.00159600	49.62406000	56.60401000	0.00077400	0.00436100	0.00134700	23.87218000	13.23308300	4.11278200	9.28571400	38.68421100	0.10175400	0.19924800	0.09142900	0.11774400	0.14661700	0.41879700	0.55614000	0.31203000	0.18320800	0.39736800
0.10701800	0.00134400	62.15538800	61.51629100	0.00089400	0.00460900	0.00126700	15.60150400	24.47368400	7.78947400	16.72932300	25.78947400	0.40000000	0.45288200	0.10947400	0.04756900	0.64736800	0.15714300	0.20526300	0.39172900	0.44586500	0.34548900
0.15263200	0.00070200	74.58646600	67.28070200	0.00026500	0.00106800	0.00129500	11.91729300	14.81203000	1.02255600	23.72180500	35.52631600	0.55087700	0.19523800	0.10596500	0.07137800	0.36917300	0.39022600	0.33333300	0.56315800	0.26441100	0.08270700
0.21403500	0.00047700	66.96741900	63.37092700	0.00052600	0.00718000	0.00053000	10.75188000	23.23308300	2.42105300	24.28571400	28.07017500	0.28070200	0.14812000	0.10070200	0.06260700	0.67894700	0.11954900	0.22982500	0.28496200	0.12706800	0.26541400
0.63508800	0.00090500	44.31077700	68.13283200	0.00097300	0.00679700	0.00121400	12.29323300	20.45112800	8.10526300	46.50375900	15.26315800	0.57894700	0.32355900	0.06611500	0.10220600	0.39624100	0.44586500	0.10175400	0.25939800	0.31453600	0.22594000
0.54561400	0.00078200	76.59147900	57.15538800	0.00017700	0.00395500	0.00158900	16.65413500	18.00751900	6.34586500	37.81954900	19.82456100	0.39649100	0.14110300	0.11924800	0.08691700	0.38270700	0.60375900	0.49649100	0.27894700	0.21829600	0.37030100
0.22807000	0.00108100	50.52631600	63.62155400	0.00029800	0.00623300	0.00035400	11.95488700	11.57894700	5.53383500	32.85714300	10.87719300	0.29122800	0.46591500	0.03979900	0.08165400	0.54210500	0.53609000	0.14210500	0.51654100	0.42782000	0.09285700
0.77719300	0.00030500	74.68671700	57.80701800	0.00050800	0.00932300	0.00064900	24.24812000	18.34586500	7.40601500	40.30075200	10.35087700	0.54035100	0.42080200	0.10671700	0.05007500	0.19473700	0.20375900	0.36491200	0.34812000	0.25137800	0.30375900
0.18421100	0.00053300	66.36591500	60.26315800	0.00049200	0.00966200	0.00052300	15.97744400	14.06015000	2.33082700	41.76691700	31.49122800	0.10000000	0.27042600	0.04756900	0.02977400	0.33007500	0.53308300	0.34912300	0.36466200	0.27443600	0.40864700
0.41754400	0.00074400	75.58897200	70.18797000	0.00087100	0.00961700	0.00066000	17.96992500	15.03759400	6.14285700	47.74436100	26.75438600	0.58245600	0.32055100	0.09619000	0.02701800	0.22180500	0.19473700	0.77017500	0.54812000	0.17719300	0.45827100
0.41052600	0.00070900	68.57142900	55.55137800	0.00013200	0.00339100	0.00148100	14.77443600	11.05263200	6.97744400	23.38345900	29.82456100	0.54210500	0.16115300	0.06486200	0.04631600	0.26992500	0.26541400	0.66140400	0.43383500	0.37167900	0.18759400
0.20000000	0.00149500	52.33082700	56.50375900	0.00060300	0.00120300	0.00158600	15.03759400	13.79699200	9.81954900	46.05263200	30.87719300	0.27017500	0.22832100	0.04205500	0.09518800	0.59774400	0.26090200	0.76315800	0.38571400	0.47995000	0.09962400
0.30175400	0.00027400	49.92481200	68.33333300	0.00030300	0.00287200	0.00073300	15.45112800	18.94736800	1.40601500	28.34586500	32.28070200	0.24561400	0.29448600	0.06937300	0.03729300	0.66992500	0.62030100	0.61403500	0.63834600	0.39072700	0.27105300
0.28421100	0.00058900	61.95488700	69.33584000	0.00092300	0.00650400	0.00126000	22.51879700	16.72932300	6.43609000	45.93985000	6.57894700	0.31929800	0.13709300	0.06962400	0.03679200	0.20225600	0.26842100	0.51929800	0.16315800	0.46290700	0.17857100
0.12982500	0.00067700	57.34335800	55.80200500	0.00016300	0.00995500	0.00130200	17.93233100	17.55639100	6.45864700	21.01503800	27.28070200	0.45263200	0.24636600	0.12000000	0.08340900	0.64436100	0.67744400	0.21052600	0.54060200	0.25037600	0.24398500
0.39122800	0.00099600	58.94736800	70.78947400	0.00013600	0.00370700	0.00049100	19.51127800	13.64661700	8.37594000	48.30827100	11.84210500	0.19649100	0.19122800	0.04330800	0.06711800	0.62030100	0.36315800	0.35438600	0.56466200	0.23233100	0.24285700
0.55087700	0.00055800	69.97493700	58.10776900	0.00075900	0.00122600	0.00049500	24.32330800	13.12030100	8.21804500	32.18045100	10.00000000	0.60701800	0.12706800	0.02000000	0.09995000	0.44887200	0.36766900	0.79473700	0.50300800	0.25739300	0.21240600
0.37719300	0.00023500	60.15037600	69.38596500	0.00088700	0.00163200	0.00031200	23.79699200	12.89473700	7.96992500	11.87969900	15.70175400	0.46140400	0.41879700	0.10345900	0.05408500	0.33759400	0.34210500	0.73157900	0.46691700	0.13508800	0.10977400
0.63157900	0.00132300	67.06766900	64.47368400	0.00083800	0.00208300	0.00066300	22.03007500	22.10526300	9.45864700	15.26315800	24.21052600	0.74561400	0.34461200	0.07538800	0.08315800	0.46090200	0.64736800	0.38596500	0.45037600	0.28446100	0.32518800
0.63333300	0.00147000	60.75188000	71.24060200	0.00096600	0.00740600	0.00062800	14.88721800	10.56391000	2.01503800	26.99248100	34.82456100	0.27894700	0.44185500	0.03353400	0.05959900	0.16165400	0.50300800	0.32456100	0.25037600	0.44887200	0.41090200
0.14210500	0.00022500	51.72932300	56.00250600	0.00072300	0.00445100	0.00136100	19.28571400	17.89473700	4.20300800	27.78195500	8.42105300	0.29824600	0.49498700	0.11448600	0.04681700	0.28195500	0.33007500	0.43508800	0.50150400	0.20827100	0.25751900
0.15438600	0.00068400	48.12030100	60.91478700	0.00042900	0.00413500	0.00122500	18.57142900	18.75939800	7.83458600	38.83458600	35.61403500	0.25614000	0.24235600	0.08942400	0.07889700	0.43684200	0.31804500	0.64035100	0.19924800	0.10000000	0.40639100
0.68070200	0.00129100	44.01002500	65.52631600	0.00052200	0.00851100	0.00155800	22.74436100	19.69924800	4.63157900	46.27819500	12.80701800	0.24912300	0.19624100	0.07388500	0.08040100	0.58872200	0.39473700	0.45789500	0.60526300	0.13007500	0.44812000
0.11228100	0.00129800	48.82205500	63.42105300	0.00083500	0.00149600	0.00032600	22.14285700	21.84210500	2.78195500	17.74436100	30.17543900	0.38245600	0.23132800	0.10822100	0.07012500	0.51353400	0.12406000	0.71228100	0.36315800	0.30551400	0.19210500
0.42631600	0.00036500	61.65413500	72.59398500	0.00015400	0.00648100	0.00139300	24.06015000	16.76691700	8.30827100	27.66917300	39.38596500	0.56666700	0.42681700	0.02050100	0.08641600	0.50751900	0.28045100	0.40701800	0.62180500	0.44386000	0.32293200
0.29473700	0.00111600	77.29323300	72.29323300	0.00022600	0.00316500	0.00056800	15.22556400	21.39097700	9.90977400	6.57894700	27.80701800	0.51228100	0.27543900	0.05208000	0.05358400	0.20375900	0.41578900	0.17368400	0.59624100	0.34060200	0.07932300
0.34210500	0.00075400	78.59649100	70.83959900	0.00066600	0.00375200	0.00113700	20.75188000	10.00000000	4.60902300	47.29323300	28.85964900	0.14386000	0.14511300	0.10220600	0.09343400	0.14812000	0.64135300	0.68947400	0.10150400	0.21027600	0.08609000
0.13508800	0.00125600	53.23308300	64.62406000	0.00016500	0.00499200	0.00101800	18.64661700	23.87218000	1.22556400	11.76691700	32.80701800	0.58596500	0.23533800	0.10847100	0.04055100	0.27894700	0.58721800	0.73508800	0.53909800	0.12406000	0.41654100
0.36842100	0.00088100	42.50626600	64.07268200	0.00067100	0.00314300	0.00154000	15.93985000	20.71428600	5.26315800	46.39097700	24.03508800	0.69824600	0.43383500	0.07213000	0.10446100	0.25188000	0.53458600	0.38070200	0.68345900	0.15413500	0.12443600
0.17017500	0.00130200	75.88972400	68.78446100	0.00074300	0.00160900	0.00082800	22.10526300	18.68421100	2.80451100	15.71428600	17.45614000	0.32280700	0.32255600	0.07714300	0.04656600	0.40375900	0.53007500	0.28070200	0.36616500	0.34761900	0.47293200
0.56842100	0.00146700	49.02255600	62.86967400	0.00087800	0.00546600	0.00083500	24.73684200	18.53383500	9.34586500	42.55639100	16.40350900	0.79824600	0.42882200	0.02776900	0.07288200	0.10902300	0.55714300	0.34035100	0.55263200	0.45288200	0.38157900
0.43508800	0.00028100	80.00000000	73.64661700	0.00069300	0.00357100	0.00047000	10.86466200	16.69172900	4.94736800	26.42857100	25.70175400	0.76842100	0.39373400	0.02701800	0.05985000	0.26240600	0.41278200	0.36666700	0.19172900	0.22130300	0.35451100
0.28070200	0.00026000	57.94486200	56.65413500	0.00038400	0.00788000	0.00082100	19.69924800	17.85714300	3.66165400	11.99248100	32.45614000	0.22982500	0.10701800	0.09243100	0.08992500	0.23985000	0.66992500	0.61228100	0.26992500	0.18421100	0.12556400
0.23508800	0.00122800	61.45363400	68.38345900	0.00065700	0.00521800	0.00063900	16.42857100	21.20300800	9.39097700	41.20300800	29.29824600	0.71578900	0.42180500	0.05759400	0.04581500	0.58571400	0.12105300	0.37543900	0.38421100	0.19924800	0.46729300
0.55263200	0.00096800	71.77944900	62.56892200	0.00081500	0.00237600	0.00157900	15.33834600	14.62406000	2.64661700	29.47368400	20.08771900	0.13859600	0.27944900	0.11323300	0.07714300	0.50300800	0.19323300	0.60526300	0.43684200	0.46892200	0.40526300
0.39824600	0.00033000	46.01503800	60.46365900	0.00082400	0.00188000	0.00124900	12.25563900	16.31578900	3.23308300	37.48120300	27.36842100	0.77543900	0.31353400	0.05934800	0.02426100	0.33308300	0.29398500	0.33859600	0.10601500	0.10401000	0.18985000
0.79122800	0.00127700	58.24561400	61.11528800	0.00083100	0.00201500	0.00053700	15.63909800	16.54135300	4.38345900	39.39849600	6.31578900	0.76315800	0.41378400	0.04832100	0.11949900	0.36165400	0.50601500	0.45263200	0.12105300	0.24937300	0.38270700
0.69649100	0.00159300	73.68421100	68.58396000	0.00091000	0.00857900	0.00095400	17.06766900	11.65413500	9.14285700	40.63909800	37.45614000	0.71929800	0.49097700	0.09218000	0.06461200	0.64586500	0.14060200	0.51403500	0.17669200	0.33558900	0.28458600
0.46842100	0.00144600	60.85213000	62.51879700	0.00035500	0.00345900	0.00090500	15.15037600	11.76691700	7.24812000	43.90977400	29.73684200	0.78596500	0.41979900	0.06235600	0.07188000	0.62180500	0.24736800	0.77719300	0.64736800	0.12606500	0.13797000
0.79824600	0.00050200	54.23558900	64.27318300	0.00058000	0.00618800	0.00074000	22.21804500	10.93985000	3.50375900	26.76691700	19.12280700	0.67017500	0.26240600	0.10771900	0.10897200	0.35563900	0.49398500	0.78771900	0.37518800	0.20426100	0.11992500
0.46315800	0.00142100	56.54135300	72.74436100	0.00058300	0.00668400	0.00067700	20.52631600	16.87969900	8.35338300	21.91729300	26.14035100	0.24736800	0.44386000	0.07589000	0.03253100	0.14060200	0.11203000	0.12456100	0.33759400	0.16015000	0.48195500
0.52105300	0.00064200	42.80701800	70.63909800	0.00087400	0.00488000	0.00044900	11.46616500	15.67669200	2.37594000	13.90977400	26.49122800	0.55438600	0.21929800	0.04807000	0.10671700	0.33609000	0.65789500	0.73859600	0.27142900	0.15914800	0.15714300
0.44210500	0.00035100	79.49874700	56.55388500	0.00071400	0.00451900	0.00082500	20.63909800	16.42857100	3.61654100	34.77443600	10.17543900	0.41754400	0.39874700	0.09017500	0.11072700	0.34962400	0.65639100	0.78070200	0.33458600	0.49097700	0.29699200
0.77368400	0.00064900	45.11278200	67.48120300	0.00086900	0.00411300	0.00026300	16.16541400	18.04511300	3.07518800	39.84962400	33.33333300	0.15087700	0.39273200	0.10797000	0.05584000	0.60977400	0.58571400	0.20877200	0.20075200	0.20927300	0.22706800
0.57368400	0.00023200	70.47619000	60.71428600	0.00056500	0.00634600	0.00142800	13.12030100	23.72180500	4.04511300	21.57894700	35.78947400	0.32105300	0.37268200	0.09769400	0.02601500	0.60375900	0.60225600	0.67368400	0.39473700	0.36365900	0.46842100
0.78421100	0.00144200	55.53884700	60.86466200	0.00096800	0.00821800	0.00021400	18.79699200	17.29323300	8.93985000	48.42105300	39.29824600	0.69649100	0.28847100	0.06210500	0.09894700	0.61578900	0.24586500	0.62982500	0.59774400	0.32055100	0.20225600
0.45263200	0.00136100	70.27568900	57.05513800	0.00061200	0.00864700	0.00064600	23.23308300	23.53383500	4.31578900	25.97744400	38.94736800	0.32807000	0.20726800	0.02952400	0.11022600	0.30000000	0.43082700	0.72280700	0.69398500	0.43082700	0.34436100
0.79473700	0.00034700	69.87468700	72.14285700	0.00033200	0.00251100	0.00058900	24.39849600	17.06766900	3.93233100	40.41353400	8.59649100	0.58771900	0.25739300	0.03228100	0.04706800	0.48195500	0.44285700	0.33508800	0.48797000	0.48496200	0.12330800
0.38947400	0.00043500	72.28070200	60.81453600	0.00097100	0.00404500	0.00109100	12.03007500	22.93233100	6.79699200	37.25563900	37.63157900	0.59824600	0.46090200	0.05508800	0.10872200	0.65188000	0.10902300	0.16666700	0.66240600	0.25438600	0.33759400
0.44386000	0.00062800	70.17543900	70.03759400	0.00095500	0.00312000	0.00131200	16.01503800	12.55639100	3.41353400	18.08270700	7.36842100	0.32456100	0.33057600	0.05784500	0.06335800	0.28045100	0.39924800	0.53684200	0.59323300	0.17218000	0.23157900
0.16315800	0.00156100	77.19298200	70.13784500	0.00080800	0.00797000	0.00118900	22.89473700	23.34586500	5.62406000	5.11278200	15.78947400	0.77894700	0.22431100	0.05458600	0.07538800	0.19172900	0.34962400	0.59473700	0.44135300	0.30852100	0.19661700
0.44736800	0.00124200	48.42105300	61.61654100	0.00017400	0.00625600	0.00072600	10.90225600	22.33082700	2.53383500	16.50375900	9.03508800	0.61929800	0.35263200	0.11573900	0.09067700	0.12105300	0.16466200	0.53859600	0.13308300	0.33057600	0.15037600
0.65964900	0.00044200	41.70426100	55.70175400	0.00027400	0.00341400	0.00130500	11.69172900	16.24060200	6.84210500	40.86466200	16.84210500	0.50175400	0.45889700	0.09518800	0.10245600	0.11052600	0.34360900	0.11754400	0.45488700	0.21428600	0.41203000
0.41929800	0.00113300	76.39097700	57.10526300	0.00036400	0.00639100	0.00044600	18.38345900	24.84962400	7.99248100	23.49624100	19.91228100	0.15614000	0.29248100	0.09819500	0.05483700	0.36766900	0.47594000	0.51052600	0.17368400	0.12305800	0.19436100
0.66842100	0.00105600	63.15789500	64.92481200	0.00096200	0.00587200	0.00091200	14.21052600	18.12030100	2.44360900	18.75939800	19.03508800	0.78070200	0.35563900	0.09794500	0.09142900	0.12255600	0.20827100	0.14561400	0.32406000	0.43684200	0.31954900
0.35087700	0.00109500	41.20300800	67.78195500	0.00022200	0.00810500	0.00114700	16.61654100	13.04511300	7.27067700	32.29323300	27.45614000	0.29298200	0.28345900	0.02350900	0.02726800	0.59022600	0.23684200	0.50175400	0.69849600	0.40275700	0.39398500
0.52982500	0.00086700	69.07268200	67.03007500	0.00084000	0.00941400	0.00132600	21.65413500	15.52631600	7.45112800	28.90977400	35.35087700	0.73859600	0.38671700	0.03754400	0.06636600	0.17067700	0.23533800	0.48070200	0.33609000	0.33959900	0.16165400
0.68596500	0.00146000	42.30576400	60.21303300	0.00041600	0.00950400	0.00084600	20.26315800	24.28571400	4.67669200	31.61654100	38.33333300	0.52105300	0.31052600	0.11799500	0.03979900	0.49248100	0.13157900	0.27017500	0.39022600	0.29949900	0.23609000
0.25614000	0.00029100	41.90476200	70.23809500	0.00084400	0.00325600	0.00085600	16.54135300	17.70676700	7.47368400	44.58646600	21.22807000	0.62982500	0.46491200	0.05834600	0.06411000	0.25037600	0.37368400	0.47719300	0.47594000	0.44686700	0.49548900
0.17193000	0.00156500	58.64661700	67.88220600	0.00036800	0.00609800	0.00084200	23.53383500	19.66165400	1.42857100	15.03759400	15.61403500	0.51929800	0.49599000	0.10120300	0.10621600	0.17368400	0.63533800	0.75087700	0.28646600	0.20726800	0.34097700
0.38771900	0.00134000	66.56641600	55.05012500	0.00056700	0.00285000	0.00061800	10.15037600	23.60902300	4.33834600	12.21804500	36.22807000	0.44210500	0.10200500	0.04706800	0.03353400	0.22030100	0.42180500	0.28596500	0.21879700	0.27844600	0.32969900
0.47894700	0.00147400	41.00250600	69.58646600	0.00083300	0.00185700	0.00061100	18.30827100	11.80451100	7.90225600	43.12030100	29.38596500	0.74912300	0.40776900	0.11072700	0.11849600	0.28947400	0.45037600	0.58245600	0.11052600	0.10601500	0.09060200
0.74210500	0.00118200	72.68170400	65.07518800	0.00079000	0.00449600	0.00022100	23.42105300	13.45864700	5.55639100	36.46616500	15.43859600	0.67368400	0.42481200	0.03879700	0.09318300	0.16766900	0.25789500	0.15438600	0.65037600	0.22431100	0.25526300
0.52280700	0.00130900	46.11528800	66.82957400	0.00020800	0.00506000	0.00070900	15.00000000	11.20300800	9.54887200	10.86466200	17.36842100	0.74736800	0.42581500	0.11172900	0.04782000	0.13458600	0.69398500	0.76140400	0.41729300	0.34360900	0.15939800
